id,name.local,name.en,name.slug,code.id,children_count.municipality,geo.lat,geo.lon
SV11001,San Vicente Norte,San Vicente Norte,san-vicente-norte-sv11001,SV11001,7,13.697,-88.681
SV11002,San Vicente Sur,San Vicente Sur,san-vicente-sur-sv11002,SV11002,6,13.463,-88.746
